CPF_CNPJ,Razão Social,Nome Fantasia,Porte,N.Colaborador,Dt.Fundação,CEP,UF,Cidade,Bairro,Endereço,Número,Complemento,Latitude,Longitude,Mapa,Email,Telefone,Celular,Comercial,Fax,Cód de Natureza Juridica,CNAE,Setor,Atividade,Total Clientes,Total Part./Contatos,Total Realizações,Total Horas de Consultoria,Situação no ICMS,Data de Cancelamento no ICMS
21431866000127,AGN - CONSULTORIA EM ANALISE E GESTAO DE NEGOCIOS LTDA,AGN ANALISE E GESTAO DE NEGOCIOS,MICRO - ATÉ R$360 MIL/ANO,5,10/2014,82630310,PR,CURITIBA,ATUBA,RUA VALENTIN GULIN,384,-,"-25,382532","-49,211544","Ver Mapa<url>https://www.google.com/maps?q=-25.382532,-49.211544",silvana.mendes@agn-consultoria.com,41999120020,41999120020,4121066993,-,206-2,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,3,24,0,Registro Não Encontrado,
9344770000126,AZEVEDO E SPRUNG LTDA,ACCIO CONSULTORIA,MICRO - ATÉ R$360 MIL/ANO,0,12/2007,80060050,PR,CURITIBA,CENTRO,RUA NILO CAIRO,68,AND 4 AP 401,-,-,-,silvana.siqueira@gmail.com,4133672093,-,4133672093,-,206-2,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,1,0,0,Registro Não Encontrado,
84785179000120,J. S. MARINGA SOFTWARE LTDA,JS INFORMATICA E INOVAÇÃO,"MÉDIA OU GRANDE - ACIMA DE R$3,6 MILHÕES/ANO",24,04/1992,87015180,PR,MARINGÁ,ZONA 05,AVENIDA EUCLIDES DA CUNHA,1370,SALAS 5 E 6,"-23,431475","-51,9554601","Ver Mapa<url>https://www.google.com/maps?q=-23.431475,-51.9554601",silvia@seniornortepr.com.br,4430330700,-,4430330700,4432250307,206-2,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,39,7,0,Registro Não Encontrado,
20925274000107,TRUE WORK CONSULTORIA E DESENVOLVIMENTO DE SISTEMAS LTDA,TRUEWORK,MICRO - ATÉ R$360 MIL/ANO,0,08/2014,82130240,PR,CURITIBA,ABRANCHES,RUA BENEDITO CORREIA DE FREITAS,420,-,"-25,3808067","-49,2756149","Ver Mapa<url>https://www.google.com/maps?q=-25.3808067,-49.2756149",silvio.favaro@truework.com.br,41997043888,41997043888,-,-,206-2,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,2,0,0,Ativo,
4438395000160,RAS CONSULTORIA S/C LTDA,RAS CONSULTORIA,"MÉDIA OU GRANDE - ACIMA DE R$3,6 MILHÕES/ANO",0,05/2001,86020430,PR,LONDRINA,CENTRO,RUA ALAGOAS,195,- AP 101,-,-,-,simone.tanaka.ny@gmail.com,0,-,-,-,224-0,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,3,0,0,Registro Não Encontrado,
9500735000159,CAIUTA CONSULTORIA EM INFORMATICA LTDA.,CAIUTA CONSULTORIA EM INFORMATICA LTDA.,MICRO - ATÉ R$360 MIL/ANO,0,02/2008,81580150,PR,CURITIBA,UBERABA,RUA AMADEU CIPRIANO DA SILVA,89,CS PARTE,-,-,-,slc.corretor@gmail.com,41999871127,41999871127,4133965027,-,206-2,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,1,0,0,Registro Não Encontrado,
5597271000190,FREE SOFTWARE CONSULTORIA EM INFORMATICA LTDA.,-,"MÉDIA OU GRANDE - ACIMA DE R$3,6 MILHÕES/ANO",4,04/2003,80410000,PR,CURITIBA,MERCÊS,RUA DO VISCONDE RIO BRANCO,667,- 1 ANDAR,-,-,-,snhenrique@uol.com.br,4132380441,-,4132380441,-,206-2,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,2,0,0,Registro Não Encontrado,
10483960000103,CM & C CONSULTORIA LTDA,CM & C CONSULTORIA,MICRO - ATÉ R$360 MIL/ANO,1,11/2008,82510000,PR,CURITIBA,BACACHERI,AVENIDA PARANA,1820,-,"-25,3979207","-49,2443638","Ver Mapa<url>https://www.google.com/maps?q=-25.3979207,-49.2443638",soarescarmem@gmail.com,0,-,-,-,206-2,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,1,0,0,Registro Não Encontrado,
30944804000100,ARKAN SYSTEM SOLUCOES EM TI LTDA,ARKAN SYSTEM,"PEQUENO - DE R$360 MIL À R$3,6 MILHÕES/ANO",0,07/2018,81670250,PR,CURITIBA,BOQUEIRÃO,RUA DOUTOR DANILO GOMES,520,-,"-25,505903","-49,252873","Ver Mapa<url>https://www.google.com/maps?q=-25.505903,-49.252873",societario@arkansystem.com.br,41998866482,-,41998866482,-,206-2,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,1,0,0,Registro Não Encontrado,
2314101000162,SOFTHOME ASSESSORIA E DESENVOLVIMENTO DE SISTEMAS LTDA,SOFTHOME,MICRO - ATÉ R$360 MIL/ANO,1,12/1997,81050050,PR,CURITIBA,NOVO MUNDO,RUA SALOMAO GUELMANN,100,-,"-25,482992","-49,2941523","Ver Mapa<url>https://www.google.com/maps?q=-25.482992,-49.2941523",softhome@onda.com.br,4133473617,-,4133473617,-,206-2,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,2,0,0,Registro Não Encontrado,
4890418000172,DBA CONSULTORIA EM INFORMATICA LTDA,DB MASTER INFORMATICA,"MÉDIA OU GRANDE - ACIMA DE R$3,6 MILHÕES/ANO",0,02/2002,83502170,PR,ALMIRANTE TAMANDARÉ,JARDIM ROSANA,RUA LUIZ JULIO FALCADE,178,-,-,-,-,solange@dbmaster.com.br,0,-,-,-,206-2,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,2,0,0,Registro Não Encontrado,
13596451000185,2IM INTELIGENCIA MEDICA S/A.,2IM S/A,"MÉDIA OU GRANDE - ACIMA DE R$3,6 MILHÕES/ANO",4,03/2011,81350200,PR,CURITIBA,CIDADE INDUSTRIAL,RUA SENADOR ACCIOLY FILHO,2400,-,"-25,4957524","-49,3316866","Ver Mapa<url>https://www.google.com/maps?q=-25.4957524,-49.3316866",solangeadm@impactomedica.com.br,4130292964,-,4130292964,-,205-4,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,1,0,0,Registro Não Encontrado,
30350911000100,IGN CONSULTORIA LTDA,IGN,MICRO - ATÉ R$360 MIL/ANO,0,04/2018,82900160,PR,CURITIBA,CAJURU,RUA SAO THIAGO,147,- CASA 06,"-25,4433533","-49,231239","Ver Mapa<url>https://www.google.com/maps?q=-25.4433533,-49.231239",sonego.pr@gmail.com,41991670019,-,41991670019,-,206-2,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,1,0,0,Registro Não Encontrado,
5543859000160,STIMAMILIO ASSESSORIA EM INFORMATICA LTDA,-,"MÉDIA OU GRANDE - ACIMA DE R$3,6 MILHÕES/ANO",4,02/2003,81020440,PR,CURITIBA,NOVO MUNDO,RUA DOS CANARIOS,87,- CONJUNTO GRALHA AZUL,-,-,-,soniagassmann@trt9.jus.br,0,-,-,-,206-2,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,2,0,0,Registro Não Encontrado,
5522948000120,OLIVEIRA & CAVAZZANI LTDA,-,"MÉDIA OU GRANDE - ACIMA DE R$3,6 MILHÕES/ANO",0,02/2003,82630490,PR,CURITIBA,SANTA CÂNDIDA,ESTRADA DE SANTA CANDIDA,822,-,-,-,-,sorodrigo@gmail.com,0,-,-,-,206-2,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,2,0,0,Registro Não Encontrado,
2675117000109,FRANCONSULT CONSULTORIA EMPRESARIAL S/C LTDA,-,"MÉDIA OU GRANDE - ACIMA DE R$3,6 MILHÕES/ANO",0,08/1998,87015020,PR,MARINGÁ,ZONA 04,AVENIDA INDEPENDENCIA,304,-,-,-,-,sosfranco@wnet.com.br,0,-,-,-,224-0,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,2,0,0,Registro Não Encontrado,
5701111000149,GLG INFORMATICA LTDA,-,MICRO - ATÉ R$360 MIL/ANO,0,06/2003,83800000,PR,MANDIRITUBA,SEM BAIRRO,PC COLONO,26,-,"-25,7775289","-49,3287022","Ver Mapa<url>https://www.google.com/maps?q=-25.7775289,-49.3287022",souza_gs@hotmail.com,4130228117,-,4130228117,-,206-2,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,2,0,0,Registro Não Encontrado,
80583271000156,MAVETZ INFORMATICA LTDA,-,"MÉDIA OU GRANDE - ACIMA DE R$3,6 MILHÕES/ANO",5,05/1988,80060010,PR,CURITIBA,CENTRO,RUA MARECHAL DEODORO,950,CONJ. 701/ 702,-,-,-,spamblona@uol.com.br,4133233959,-,4133233959,-,206-2,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,2,0,0,Registro Não Encontrado,
2484439000162,SLR INFORMATICA LTDA,-,"MÉDIA OU GRANDE - ACIMA DE R$3,6 MILHÕES/ANO",5,04/1998,82900360,PR,CURITIBA,CAJURU,RUA RUBENS PADILHA MENDES,573,-,-,-,-,sresnauer@yahoo.com.br,4132676282,-,4132676282,-,206-2,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,2,0,0,Registro Não Encontrado,
4583604000169,QUALY METRICS CONSULTORIA E TREINAMENTO LTDA.,-,MICRO - ATÉ R$360 MIL/ANO,0,07/2001,83325240,PR,PINHAIS,ALTO TARUMÃ,RUA CASCAVEL,727,-,"-25,4181136","-49,1734291","Ver Mapa<url>https://www.google.com/maps?q=-25.4181136,-49.1734291",ssr@bsi.com.br,41999974083,41999974083,4130391930,-,206-2,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,2,6,0,Registro Não Encontrado,
29309746000163,GO4 TECNOLOGIA DA INFORMACAO LTDA,GO4 TECHNOLOGY,"PEQUENO - DE R$360 MIL À R$3,6 MILHÕES/ANO",0,12/2017,83326160,PR,PINHAIS,ATUBA,RUA ARISTIDES DE OLIVEIRA,518,- SALA 01,"-25,402644","-49,188706","Ver Mapa<url>https://www.google.com/maps?q=-25.402644,-49.188706",stocco@imaginalearn.com.br,4131322111,-,4131322111,-,206-2,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,1,0,0,Ativo,
4366213000192,EXAMINE CONSULTORIA E DESENVOLVIMENTO DE SISTEMA LTDA,EXAMINE,MICRO - ATÉ R$360 MIL/ANO,1,03/2001,81200100,PR,CURITIBA,MOSSUNGUÊ,RUA PROFESSOR PEDRO VIRIATO PARIGOT DE SOUZA,2172,apto 64,"-25,4354253","-49,3281055","Ver Mapa<url>https://www.google.com/maps?q=-25.4354253,-49.3281055",strogonoff@strogonoff.com.br,4192426872,4192426872,4132426872,-,206-2,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,2,0,0,Registro Não Encontrado,
8201720000127,S M TECNOLOGIA DA INFORMACAO LTDA,-,MICRO - ATÉ R$360 MIL/ANO,0,08/2006,83005150,PR,SÃO JOSÉ DOS PINHAIS,CENTRO,RUA MENDES LEITAO,2847,FRENTE,-,-,-,suelen.mri@gmail.com,41996010811,41996010811,-,-,206-2,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,1,0,0,Registro Não Encontrado,
19966311000138,WRA IT LTDA,-,MICRO - ATÉ R$360 MIL/ANO,0,02/2014,87050000,PR,MARINGÁ,ZONA 03,AVENIDA BRASIL,584,-,"-23,42806","-51,9081819","Ver Mapa<url>https://www.google.com/maps?q=-23.42806,-51.9081819",suporte@wra.com.br,4430285008,-,4430285008,-,206-2,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,1,0,0,Registro Não Encontrado,
5516218000974,COMPROVA.COM INFORMATICA LTDA.,-,"MÉDIA OU GRANDE - ACIMA DE R$3,6 MILHÕES/ANO",1,10/2015,87020015,PR,MARINGÁ,ZONA 01,AVENIDA JOAO PAULINO VIEIRA FILHO,672,SL 672 ED NEW CENTER,"-23,4170298","-51,9392881","Ver Mapa<url>https://www.google.com/maps?q=-23.4170298,-51.9392881",suportecomprova@propay.com.br,1133301000,-,1133301000,-,206-2,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,0,0,0,Registro Não Encontrado,
4548787000181,SR CONSULTORIA EM INFORMATICA LTDA,-,"MÉDIA OU GRANDE - ACIMA DE R$3,6 MILHÕES/ANO",0,07/2001,83370000,PR,ANTONINA,-,R CORONEL LIBERO,7,-,-,-,-,susana.a.t.gomes@isbt.com.br,4133221154,-,4133221154,-,206-2,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,2,0,0,Registro Não Encontrado,
21481193000110,RTECH TECNOLOGIA DA INFORMACAO - EIRELI,ARKAN SYSTEM E TECHNOLOGY,"PEQUENO - DE R$360 MIL À R$3,6 MILHÕES/ANO",5,10/2014,83325290,PR,PINHAIS,ALTO TARUMÃ,RUA EUGENIA RIBAS,453,-,"-25,414461","-49,1719479","Ver Mapa<url>https://www.google.com/maps?q=-25.414461,-49.1719479",suzi@realiconsultoria.com.br,0,-,-,-,230-5,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,2,0,0,Ativo,
32214362000171,THIAGO MACHADO DA SILVA CONSULTORIA EM TI,THIAGO MACHADO CONSULTORIA E TI,MICRO - ATÉ R$360 MIL/ANO,0,12/2018,80020290,PR,CURITIBA,CENTRO,RUA PRESIDENTE FARIA,141,- APT 112 COND GALERIA ANDRADE ED BLOCO GALERIA ANDRADE BL A,"-25,4293102","-49,2682239","Ver Mapa<url>https://www.google.com/maps?q=-25.4293102,-49.2682239",swfsql@gmail.com,14982338233,-,14982338233,-,213-5,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,0,0,0,Registro Não Encontrado,
15196845000171,IBRAHIM CONSULTORIA EM TECNOLOGIA DA INFORMACAO LTDA,IBRAHIM CONSULTORIA EM TECNOLOGIA DA INFORMACAO LTDA,"MÉDIA OU GRANDE - ACIMA DE R$3,6 MILHÕES/ANO",0,02/2012,80410001,PR,CURITIBA,MERCÊS,RUA DO VISCONDE RIO BRANCO,1233,APT   104,-,-,-,taccontabilidade@terra.com.br,4136571633,4188458155,4136571633,-,206-2,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,1,0,0,Registro Não Encontrado,
9604973000104,TADEU CALDEIRA ALVES,LOTUS TECNOLOGIA DA INFORMACAO,MICRO - ATÉ R$360 MIL/ANO,1,03/2008,80215223,PR,CURITIBA,PRADO VELHO,RUA IAPO,799,-,"-25,4478813","-49,2543903","Ver Mapa<url>https://www.google.com/maps?q=-25.4478813,-49.2543903",tadeu.alves@lotustecnologia.com.br,4133320176,-,4133320176,-,213-5,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,1,0,0,Registro Não Encontrado,
79761599000136,ROXUA SOLUCOES EM TECNOLOGIA LTDA,ROXUA SOLUCOES EM TECNOLOGIA LTDA,MICRO - ATÉ R$360 MIL/ANO,1,12/1986,80530260,PR,CURITIBA,ALTO DA GLÓRIA,RUA EUZEBIO DA MOTTA,880,apt 502,"-25,4116985","-49,259458","Ver Mapa<url>https://www.google.com/maps?q=-25.4116985,-49.259458",tarcisio.czepaniki@pelissari.com,4130290761,41996650770,4130290761,-,206-2,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,1,0,0,Registro Não Encontrado,
8294111000160,SILVA & STORCKMANN LTDA.,BL INFORMATICA,MICRO - ATÉ R$360 MIL/ANO,0,08/2006,83800000,PR,MANDIRITUBA,SEM BAIRRO,AV BRASIL,168,-,"-25,7805863","-49,326155","Ver Mapa<url>https://www.google.com/maps?q=-25.7805863,-49.326155",tatianadecassia@pop.com.br,4130300281,-,4130300281,-,206-2,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,1,0,0,Registro Não Encontrado,
6976664000177,R T L INFORMATICA LTDA,-,MICRO - ATÉ R$360 MIL/ANO,0,09/2004,80730140,PR,CURITIBA,BIGORRILHO,RUA JOSE DOMAKOSKI,863,-,-,-,-,tatitrki@ig.com.br,4133363991,-,4133363991,-,206-2,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,2,0,0,Registro Não Encontrado,
6267773000115,TATIANA YAGUI & CIA LTDA,-,MICRO - ATÉ R$360 MIL/ANO,4,05/2004,80220080,PR,CURITIBA,REBOUÇAS,RUA LAMENHA LINS,2178,- APTO 22,-,-,-,tatiyag2710@hotmail.com,4196241901,4196241901,-,-,206-2,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,2,0,0,Registro Não Encontrado,
32711719000127,TAYLOR AUGUSTO SAVEGNAGO CONSULTORIA EM TECNOLOGIA DA INFORMACAO,TS CONSULTORIA,MICRO - ATÉ R$360 MIL/ANO,0,02/2019,81030310,PR,CURITIBA,FANNY,RUA ANTONIO ADER,356,- APT 02 ANDAR TR COND BONJOUR CD RES ED BLOCO BL 01,"-25,485544","-49,2721176","Ver Mapa<url>https://www.google.com/maps?q=-25.485544,-49.2721176",taylorsavegnago@gmail.com,41997154989,-,41997154989,-,213-5,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,0,0,0,Registro Não Encontrado,
29095301000128,JACSON LUCAS TEIXEIRA TECNOLOGIA,JLT - SERVICOS DE TECNOLOGIA,MICRO - ATÉ R$360 MIL/ANO,0,11/2017,80230000,PR,CURITIBA,REBOUÇAS,AVENIDA SILVA JARDIM,624,ANDAR 02                  APT   102,"-25,4392449","-49,2672793","Ver Mapa<url>https://www.google.com/maps?q=-25.4392449,-49.2672793",teixeira.jacson@gmail.com,4195390551,4195390551,-,-,213-5,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,0,0,0,Registro Não Encontrado,
4935774000165,RAPSYS CONSULTORIA EM INFORMATICA LTDA,-,"MÉDIA OU GRANDE - ACIMA DE R$3,6 MILHÕES/ANO",0,03/2002,80320140,PR,CURITIBA,PORTÃO,RUA JOSE FERREIRA PINHEIRO,267,- AP 63,-,-,-,terezadecker@oi.com.br,0,-,-,-,206-2,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,2,0,0,Registro Não Encontrado,
1154795000155,FUTURE WORK INFORMATICA LTDA,FUTURE WORK,MICRO - ATÉ R$360 MIL/ANO,0,04/1996,82840040,PR,CURITIBA,BAIRRO ALTO,AVENIDA COPAIBA,561,- TERREO,-,-,-,terri@area.com.br,4133494647,-,4133494647,-,206-2,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,2,0,0,Registro Não Encontrado,
10657602000170,CONTE SERVICOS DE INFORMATICA LTDA.,TECHINFO SERVICOS DE INFORMATICA.,MICRO - ATÉ R$360 MIL/ANO,1,01/2009,81030410,PR,CURITIBA,NOVO MUNDO,RUA SANTA MARIA,624,-,"-25,4896185","-49,2809943","Ver Mapa<url>https://www.google.com/maps?q=-25.4896185,-49.2809943",teteca_conte@hotmail.com,4188987564,4188987564,4133404400,-,206-2,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,1,0,0,Registro Não Encontrado,
25239083000105,ESCOTTA CONSULTORIA LTDA,ESCOTTA CONSULTORIA,MICRO - ATÉ R$360 MIL/ANO,0,06/2016,80730000,PR,CURITIBA,BIGORRILHO,RUA PADRE ANCHIETA,2348,- SALA 2008 ANDAR 19,"-25,4336641","-49,3018767","Ver Mapa<url>https://www.google.com/maps?q=-25.4336641,-49.3018767",tgarcez7@gmail.com,4132731493,-,4132731493,-,206-2,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,2,5,0,Registro Não Encontrado,
31758293000102,THIAGO TOKIORI HIGUCHI TECNOLOGIA DA INFORMACAO,HIGUCHI CONSULTORIA E TECNOLOGIA,MICRO - ATÉ R$360 MIL/ANO,0,10/2018,80010110,PR,CURITIBA,CENTRO,RUA DESEMBARGADOR WESTPHALEN,265,APT   43                  COND  PRESIDENTE ED,"-25,4349737","-49,2715928","Ver Mapa<url>https://www.google.com/maps?q=-25.4349737,-49.2715928",thiago.higuchi@gmail.com,4197935090,4197935090,-,-,213-5,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,0,0,0,Registro Não Encontrado,
32509849000181,THIAGO AZEVEDO DE BASSI COMERCIO DE EQUIPAMENTOS DE INFORMATICA,ALZIS TECHNOLOGY,MICRO - ATÉ R$360 MIL/ANO,0,01/2019,82015460,PR,CURITIBA,SÃO BRAZ,RUA LEAO BENJAMIM BREDA,163,- CASA 01 COND VILLAGIO ESPERANZA I,"-25,4212255","-49,3419096","Ver Mapa<url>https://www.google.com/maps?q=-25.4212255,-49.3419096",thiago@alzis.com.br,41997984626,-,-,-,213-5,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,1,2,1,Ativo,
24586847000168,PIXELWOLF CONSULTORIA EM TECNOLOGIA LTDA,PIXELWOLF,MICRO - ATÉ R$360 MIL/ANO,1,03/2016,80240120,PR,CURITIBA,ÁGUA VERDE,RUA SILVEIRA PEIXOTO,950,CJ 135,"-25,444985","-49,2853664","Ver Mapa<url>https://www.google.com/maps?q=-25.444985,-49.2853664",thiago@pixelwolf.com.br,4198418075,4198418075,4140420052,-,206-2,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,1,0,0,Registro Não Encontrado,
32089832000112,THIAGO DE OLIVEIRA FELIX CONSULTORIA EM TI,FELIX DESENVOLVIMENTO DE SOFTWARE E CONSULTORIA,MICRO - ATÉ R$360 MIL/ANO,0,11/2018,80320310,PR,CURITIBA,VILA IZABEL,RUA TABAJARAS,380,- APT 403 ANDAR 04 COND LE VILLE IZABEL ED BLOCO VILLE DE VERSAILLES,"-25,4578666","-49,2975384","Ver Mapa<url>https://www.google.com/maps?q=-25.4578666,-49.2975384",thiago@thiagofelix.com,41992012203,-,41992012203,-,213-5,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,0,0,0,Registro Não Encontrado,
10618440000160,BSAN CONSULTORIA EM INFORMATICA LTDA,BSAN CONSULTORIA EM INFORMATICA LTDA,MICRO - ATÉ R$360 MIL/ANO,1,02/2009,80250190,PR,CURITIBA,REBOUÇAS,AVENIDA IGUACU,1960,apt 602,"-25,4462263","-49,2801935","Ver Mapa<url>https://www.google.com/maps?q=-25.4462263,-49.2801935",thiagobsan@gmail.com,4130422229,-,4130422229,-,206-2,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,1,0,0,Registro Não Encontrado,
31327583000193,AVAIL IT TECNOLOGIA DA INFORMACAO LTDA,AVAIL IT,MICRO - ATÉ R$360 MIL/ANO,0,08/2018,81270010,PR,CURITIBA,CIDADE INDUSTRIAL,RUA EDUARDO SPRADA,3968,-,"-25,4441798","-49,3441485","Ver Mapa<url>https://www.google.com/maps?q=-25.4441798,-49.3441485",thiarthur1@gmail.com,4198042647,4198042647,-,-,206-2,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,0,0,0,Registro Não Encontrado,
28671144000199,CLAUDIO THOMAS BECKER,CLAUDIO THOMAS BECKER,MICRO - ATÉ R$360 MIL/ANO,1,08/2017,80610290,PR,CURITIBA,PORTÃO,RUA ENGENHEIRO ARTHUR BETTES,76,AP 92,"-25,4677611","-49,2911476","Ver Mapa<url>https://www.google.com/maps?q=-25.4677611,-49.2911476",thobck@gmail.com,4133299795,-,4133299795,-,213-5,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,1,0,0,Registro Não Encontrado,
28517714000190,WTIT GESTAO E CONSULTORIA DE INFORMATICA LTDA,WTIT,MICRO - ATÉ R$360 MIL/ANO,1,08/2017,87060672,PR,MARINGÁ,JARDIM ITÁLIA II,RUA PIONEIRA VERGINIA MARIA FECCHIO,960,CS A,"-23,4413571","-51,9464696","Ver Mapa<url>https://www.google.com/maps?q=-23.4413571,-51.9464696",ti@dnieper.com.br,4497668405,4497668405,4430234174,-,206-2,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,1,0,0,Ativo,
8268010000114,PERIN & PERIN INFORMATICA LTDA,PERIN & PERIN INFORMATICA LTDA. EPP,MICRO - ATÉ R$360 MIL/ANO,1,08/2006,80730380,PR,CURITIBA,BIGORRILHO,RUA BRUNO FILGUEIRA,2100,AP 151,"-25,4320214","-49,296457","Ver Mapa<url>https://www.google.com/maps?q=-25.4320214,-49.296457",tiagoperin@gmail.com,41999418331,41999418331,-,-,206-2,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,1,1,0,Registro Não Encontrado,
29300888000160,CARVALHO TECNOLOGIA LTDA,SCORPION TEC,MICRO - ATÉ R$360 MIL/ANO,0,11/2017,81220190,PR,CURITIBA,CAMPO COMPRIDO,RUA JOAO ALENCAR GUIMARAES,2580,- ANDAR TR APT 103,"-25,4623249","-49,3288392","Ver Mapa<url>https://www.google.com/maps?q=-25.4623249,-49.3288392",toncarvalho@gmail.com,41997925762,-,41997925762,-,206-2,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,2,0,0,Registro Não Encontrado,
4333916000114,S. DREYER INFORMATICA S/C LTDA,-,"MÉDIA OU GRANDE - ACIMA DE R$3,6 MILHÕES/ANO",0,03/2001,86040450,PR,LONDRINA,CALIFÓRNIA,RUA MARIA INACIA DE ALMEIDA CAMPOS,115,-,-,-,-,torredepiza@sercomtel.com.br,4333565831,-,4333565831,-,224-0,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,2,0,0,Registro Não Encontrado,
2134166000126,SILVA & TORRES INFORMATICA S/C LTDA,S&T INFORMATICA,MICRO - ATÉ R$360 MIL/ANO,5,09/1997,83820000,PR,FAZENDA RIO GRANDE,-,RIO COXIM,1404,- ED OUREM S 13,-,-,-,torresac@hotmail.com,0,-,-,-,224-0,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,2,0,0,Registro Não Encontrado,
7776000000127,TH ASSESSORIA TECNICA E INFORMATICA LTDA,TH ASSESSORIA TECNICA E INFORMATICA LTDA,MICRO - ATÉ R$360 MIL/ANO,1,11/2005,82540070,PR,CURITIBA,BOA VISTA,RUA MANOEL DE SOUZA DIAS NEGRAO,303,CS,"-25,3937771","-49,2462002","Ver Mapa<url>https://www.google.com/maps?q=-25.3937771,-49.2462002",toshikazu_hassegawa@yahoo.com.br,4132576457,-,4132576457,-,206-2,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,2,4,0,Registro Não Encontrado,
